ensemble,seed,i,j,r_angstrom,is_edge_sharing,is_corner_sharing,f_OO_local,t_eV,kept_t_gt_tmin
G_good,2903019,48,55,4.015986,0,1,0.0,0.299248,0
G_good,2903019,49,50,3.140067,0,1,0.002356,1.464311,1
G_good,2903019,50,56,3.43732,0,1,0.003089,0.851684,1
G_good,2903019,51,56,3.274008,0,1,0.0,1.153232,1
G_good,2903019,55,63,3.596824,0,1,0.002536,0.637984,1
G_good,2903019,60,62,3.437247,0,1,0.001165,0.85508,1
G_good,2903020,0,6,4.098405,1,0,0.0,0.30444,0
G_good,2903020,0,39,3.157632,0,1,0.0,1.424984,1
G_good,2903020,1,19,3.078837,0,1,0.003718,1.632297,1
G_good,2903020,1,21,3.20828,0,1,0.0,1.299622,1
G_good,2903020,1,36,3.675169,0,1,0.0,0.556095,1
G_good,2903020,2,22,3.635568,1,0,0.001887,0.703608,1
G_good,2903020,2,39,4.153096,0,1,0.0,0.23322,0
G_good,2903020,2,58,3.747395,1,0,0.001186,0.57496,1
G_good,2903020,3,26,3.829857,0,1,0.000326,0.419489,1
G_good,2903020,3,35,3.122165,1,0,0.002021,1.789003,1
G_good,2903020,3,48,3.20061,1,0,0.0,1.557486,1
G_good,2903020,3,55,2.920454,1,0,0.001826,2.582599,1
G_good,2903020,4,22,3.818911,0,1,0.002699,0.425895,1
G_good,2903020,4,30,3.561863,0,1,0.0,0.683311,1
G_good,2903020,4,47,3.561476,1,0,0.003041,0.803218,1
G_good,2903020,4,62,3.292286,0,1,0.0,1.115537,1
G_good,2903020,5,10,3.739797,0,1,0.0,0.494445,1
G_good,2903020,5,11,3.936983,0,1,0.0,0.345473,0
G_good,2903020,5,18,2.959373,0,1,0.004204,2.026322,1
G_good,2903020,5,33,4.008622,0,1,0.0,0.303282,0
G_good,2903020,5,47,3.517584,0,1,0.0,0.740598,1
G_good,2903020,6,46,4.109354,1,0,0.0,0.298439,0
G_good,2903020,6,62,3.441573,1,0,0.0,1.004971,1
G_good,2903020,7,31,3.011594,1,0,0.0,2.196223,1
G_good,2903020,7,51,3.742888,0,1,0.001599,0.490103,1
G_good,2903020,8,32,3.454781,0,1,0.0,0.830182,1
G_good,2903020,8,48,3.224321,1,0,0.000907,1.489066,1
G_good,2903020,9,25,3.654874,0,1,0.001004,0.575841,1
G_good,2903020,9,32,4.064345,1,0,0.00155,0.322887,0
G_good,2903020,10,18,3.675319,0,1,0.0,0.555944,1
G_good,2903020,11,33,3.367644,0,1,0.000613,0.971509,1
G_good,2903020,11,43,4.049508,0,1,0.002707,0.280034,0
G_good,2903020,11,59,4.12038,0,1,0.0,0.247514,0
G_good,2903020,11,63,3.47383,0,1,0.000537,0.801061,1
G_good,2903020,12,13,3.305035,0,1,0.0,1.089975,1
G_good,2903020,12,17,2.989685,0,1,0.000206,1.933064,1
G_good,2903020,12,18,3.901191,1,0,0.001065,0.434813,1
G_good,2903020,12,35,4.193376,0,1,0.002895,0.215499,0
G_good,2903020,12,54,3.177954,1,0,0.001962,1.616629,1
G_good,2903020,13,24,3.519117,1,0,0.0,0.872815,1
G_good,2903020,14,36,3.197555,1,0,0.000327,1.565137,1
G_good,2903020,14,52,4.049312,1,0,0.0,0.332864,0
G_good,2903020,15,51,3.749962,0,1,0.002483,0.482985,1
G_good,2903020,16,19,3.838524,0,1,0.0,0.4132,1
G_good,2903020,16,58,3.488271,0,1,9.7e-05,0.780989,1
G_good,2903020,17,42,3.859932,0,1,0.0,0.397426,1
G_good,2903020,17,49,3.839303,0,1,0.0,0.412615,1
G_good,2903020,20,23,3.525739,1,0,0.0,0.86237,1
G_good,2903020,20,34,3.660076,0,1,0.0,0.571567,1
G_good,2903020,20,57,3.729039,0,1,0.000735,0.50347,1
G_good,2903020,21,61,3.159903,0,1,0.001045,1.41615,1
G_good,2903020,23,27,3.313157,0,1,0.0,1.073999,1
G_good,2903020,23,30,3.016752,0,1,0.0,1.840997,1
G_good,2903020,23,56,3.129764,0,1,0.0,1.499047,1
G_good,2903020,24,39,4.07475,0,1,0.002054,0.267821,0
G_good,2903020,25,45,3.67178,0,1,0.000826,0.558609,1
G_good,2903020,25,52,3.628095,1,0,0.0,0.715931,1
G_good,2903020,26,35,3.310543,0,1,0.0,1.079114,1
G_good,2903020,26,38,2.879338,0,1,0.0,2.363517,1
G_good,2903020,26,55,3.566974,1,0,0.0,0.800081,1
G_good,2903020,27,56,3.774652,0,1,0.000766,0.463372,1
G_good,2903020,28,43,3.099348,1,0,0.0,1.872336,1
G_good,2903020,28,63,3.081532,1,0,0.002669,1.923681,1
G_good,2903020,29,50,3.601815,1,0,0.0,0.750969,1
G_good,2903020,32,55,3.201963,0,1,0.0,1.314636,1
G_good,2903020,33,63,3.447401,1,0,0.0,0.994378,1
G_good,2903020,36,40,3.791985,1,0,0.0,0.531446,1
G_good,2903020,36,49,4.0106,0,1,0.0,0.302193,0
G_good,2903020,37,46,3.863435,0,1,0.000471,0.394531,1
G_good,2903020,37,61,4.187025,0,1,0.001193,0.218745,0
G_good,2903020,39,57,3.547316,1,0,0.001257,0.827112,1
G_good,2903020,40,43,4.076871,0,1,0.0,0.267889,0
G_good,2903020,40,46,3.009885,1,0,0.0,2.203055,1
G_good,2903020,40,49,3.122075,1,0,0.002001,1.789367,1
G_good,2903020,41,61,4.029928,1,0,0.0,0.344804,0
G_good,2903020,42,59,3.931047,0,1,0.0,0.349222,0
G_good,2903020,42,62,3.90223,0,1,0.0012,0.367125,1
G_good,2903020,43,63,2.917252,0,1,0.0,2.206075,1
G_good,2903020,44,54,3.008497,0,1,0.0,1.868837,1
G_good,2903020,45,59,3.737892,0,1,0.0,0.49616,1
G_good,2903020,48,55,3.440817,0,1,0.0,0.85153,1
G_good,2903020,55,59,4.175409,0,1,0.0,0.223948,0
G_good,2903021,0,31,3.455007,1,0,0.0,0.980722,1
G_good,2903021,1,40,4.066092,0,1,0.003577,0.271243,0
G_good,2903021,2,27,3.33814,0,1,0.0,1.026304,1
G_good,2903021,2,61,2.966141,1,0,0.0,2.385435,1
G_good,2903021,3,55,3.963567,1,0,0.0,0.389021,1
G_good,2903021,4,9,4.033526,1,0,0.002749,0.340678,0
G_good,2903021,4,17,3.983816,0,1,0.000983,0.31665,0
G_good,2903021,4,23,3.600199,1,0,0.0,0.753179,1
G_good,2903021,4,26,3.4817,1,0,0.0,0.934262,1
G_good,2903021,5,35,3.66643,0,1,0.001562,0.563239,1
G_good,2903021,5,57,2.986906,1,0,0.001278,2.291188,1
G_good,2903021,7,43,3.641588,0,1,0.0,0.591106,1
G_good,2903021,7,60,3.333433,1,0,0.002916,1.216215,1
G_good,2903021,8,15,2.92243,0,1,0.001241,2.179986,1
G_good,2903021,9,44,3.299658,0,1,0.001493,1.097401,1
G_good,2903021,9,59,3.302948,0,1,0.003237,1.087059,1
G_good,2903021,9,63,3.068801,0,1,0.0013,1.670417,1
G_good,2903021,10,12,3.494518,0,1,0.0,0.772317,1
G_good,2903021,10,37,4.090974,1,0,0.0,0.308581,0
G_good,2903021,10,45,3.352556,1,0,0.001778,1.177333,1
G_good,2903021,11,48,2.912626,0,1,0.0,2.224711,1
G_good,2903021,11,52,3.463562,1,0,0.000534,0.964554,1
G_good,2903021,12,37,2.919992,1,0,0.0,2.594224,1
G_good,2903021,12,38,4.007823,1,0,0.0,0.358945,1
G_good,2903021,13,21,2.964806,0,1,0.0,2.023347,1
G_good,2903021,13,37,3.734227,1,0,0.0,0.590292,1
G_good,2903021,13,48,3.02294,0,1,0.0,1.820399,1
G_good,2903021,14,22,2.994753,0,1,0.002192,1.907745,1
G_good,2903021,14,56,3.79457,0,1,0.0,0.447576,1
G_good,2903021,14,57,2.916447,0,1,0.0,2.209309,1
G_good,2903021,15,22,3.20829,0,1,0.0,1.299599,1
G_good,2903021,15,49,3.990796,0,1,0.0,0.313272,0
G_good,2903021,15,51,3.167194,1,0,0.0,1.655049,1
G_good,2903021,16,28,3.768959,0,1,5.7e-05,0.468857,1
G_good,2903021,17,38,3.642726,1,0,0.001004,0.695739,1
G_good,2903021,18,27,3.616695,1,0,0.0,0.730925,1
G_good,2903021,18,61,3.68147,1,0,0.0,0.649718,1
G_good,2903021,19,34,3.276986,1,0,0.003079,1.34723,1
G_good,2903021,19,36,3.881056,1,0,0.000948,0.451131,1
G_good,2903021,19,60,3.983601,0,1,0.000191,0.317276,0
G_good,2903021,20,44,3.460267,0,1,0.0,0.821943,1
G_good,2903021,20,46,4.00304,1,0,0.0,0.36208,1
G_good,2903021,20,62,3.820022,1,0,0.001538,0.503482,1
G_good,2903021,22,36,3.810544,1,0,0.0,0.513812,1
G_good,2903021,22,51,2.918748,0,1,0.00173,2.192486,1
G_good,2903021,22,57,3.979264,0,1,0.0,0.31991,0
G_good,2903021,23,43,3.299158,0,1,0.001808,1.097708,1
G_good,2903021,23,59,4.16999,0,1,0.0,0.226165,0
G_good,2903021,24,28,2.955884,0,1,0.0,2.05644,1
G_good,2903021,24,48,3.17478,0,1,0.000678,1.37937,1
G_good,2903021,24,54,3.838304,0,1,0.001761,0.411912,1
G_good,2903021,26,61,4.067967,0,1,0.0,0.272261,0
G_good,2903021,27,53,4.133633,0,1,0.0,0.241621,0
G_good,2903021,27,54,4.084793,0,1,0.001539,0.263247,0
G_good,2903021,27,61,3.619826,1,0,0.003097,0.722288,1
G_good,2903021,28,36,3.871048,0,1,0.00089,0.388781,1
G_good,2903021,28,54,3.637987,0,1,0.000707,0.594148,1
G_good,2903021,29,60,3.912316,0,1,0.0,0.36132,1
G_good,2903021,30,62,3.768866,1,0,0.0,0.554261,1
G_good,2903021,32,42,4.152176,1,0,0.0,0.276085,0
G_good,2903021,33,35,3.097351,0,1,0.001397,1.585611,1
G_good,2903021,33,41,3.13719,1,0,0.0,1.747844,1
G_good,2903021,34,47,3.41206,0,1,0.0,0.897237,1
G_good,2903021,34,50,3.046628,1,0,0.0,2.06069,1
G_good,2903021,35,41,4.009084,0,1,0.001695,0.302002,0
G_good,2903021,35,56,2.90545,0,1,0.001737,2.246111,1
G_good,2903021,38,40,3.140263,0,1,0.001563,1.466112,1
G_good,2903021,38,50,3.44194,1,0,0.0,1.0043,1
G_good,2903021,39,56,3.714427,1,0,0.005348,0.605418,1
G_good,2903021,40,50,4.09213,0,1,0.000327,0.260388,0
G_good,2903021,41,44,4.041306,0,1,0.0,0.285784,0
G_good,2903021,41,46,4.076261,0,1,0.0,0.268186,0
G_good,2903021,42,51,3.255498,0,1,0.001384,1.189407,1
G_good,2903021,42,53,2.86187,0,1,0.002431,2.427953,1
G_good,2903021,44,63,3.169361,0,1,0.0,1.394919,1
G_good,2903021,45,62,3.736055,0,1,0.003813,0.494038,1
G_good,2903021,46,52,3.615807,0,1,0.0,0.619474,1
G_good,2903021,46,62,3.709681,0,1,0.003039,0.519108,1
G_good,2903021,49,51,3.967158,0,1,0.000536,0.326679,0
G_good,2903021,53,58,3.143292,0,1,0.0,1.462626,1
G_good,2903021,59,61,3.89065,0,1,0.0,0.375837,1
G_good,2903022,0,28,4.181002,1,0,0.000846,0.261544,0
G_good,2903022,1,34,3.4269,1,0,0.0,1.032143,1
G_good,2903022,2,17,3.502622,1,0,0.0,0.899389,1
G_good,2903022,2,35,3.573675,0,1,0.000143,0.668601,1
G_good,2903022,3,41,3.294695,1,0,0.002195,1.306852,1
G_good,2903022,3,44,3.762925,0,1,0.0,0.474084,1
G_good,2903022,3,51,3.368415,0,1,0.0,0.971339,1
G_good,2903022,3,60,3.501211,0,1,0.00064,0.762,1
G_good,2903022,4,6,2.978422,1,0,0.0,2.332757,1
G_good,2903022,5,23,3.805846,0,1,0.000257,0.438268,1
G_good,2903022,5,27,3.917634,0,1,0.0,0.357843,1
G_good,2903022,5,28,3.274961,0,1,0.0,1.151236,1
G_good,2903022,5,36,3.906827,0,1,0.0,0.364944,1
G_good,2903022,6,31,3.190765,0,1,0.0,1.341675,1
G_good,2903022,7,13,3.837072,1,0,0.00223,0.487439,1
G_good,2903022,8,12,3.428902,1,0,0.001639,1.025026,1
G_good,2903022,8,16,3.981341,0,1,0.000777,0.318209,0
G_good,2903022,8,51,3.379431,0,1,0.000473,0.951176,1
G_good,2903022,9,22,2.916032,0,1,0.0,2.210974,1
G_good,2903022,9,25,4.067207,0,1,0.0,0.272638,0
G_good,2903022,9,56,4.182551,0,1,0.0,0.221058,0
G_good,2903022,10,19,3.798516,0,1,0.0,0.444377,1
G_good,2903022,10,39,3.289164,0,1,0.00081,1.120072,1
G_good,2903022,10,53,3.464346,0,1,0.001785,0.812963,1
G_good,2903022,11,39,3.480526,1,0,0.0,0.936257,1
G_good,2903022,11,40,4.127015,0,1,0.000341,0.244379,0
G_good,2903022,11,57,3.646655,1,0,0.003142,0.687839,1
G_good,2903022,12,16,3.072224,1,0,0.0,1.966987,1
G_good,2903022,12,34,3.682712,0,1,0.0,0.548521,1
G_good,2903022,12,37,3.277283,0,1,0.001168,1.143711,1
G_good,2903022,13,44,3.461137,0,1,0.001681,0.817889,1
G_good,2903022,13,60,4.045256,1,0,0.0,0.335328,0
G_good,2903022,14,20,3.922643,1,0,0.002609,0.416891,1
G_good,2903022,14,43,3.297183,0,1,0.0,1.105649,1
G_good,2903022,15,23,3.14369,1,0,0.0,1.727307,1
G_good,2903022,15,42,3.400523,0,1,0.001711,0.913126,1
G_good,2903022,16,46,4.109817,1,0,0.0,0.298188,0
G_good,2903022,18,49,3.45256,0,1,0.0,0.833541,1
G_good,2903022,18,58,4.03578,0,1,0.0,0.28867,0
G_good,2903022,19,50,4.036414,0,1,0.0,0.288337,0
G_good,2903022,20,50,2.894395,0,1,0.0,2.299689,1
G_good,2903022,20,55,3.675,0,1,0.0,0.556267,1
G_good,2903022,21,24,3.55791,0,1,0.0,0.688241,1
G_good,2903022,22,25,3.357922,0,1,0.0,0.990047,1
G_good,2903022,22,56,3.542651,0,1,0.0,0.707602,1
G_good,2903022,25,44,3.998953,1,0,0.000952,0.364087,1
G_good,2903022,26,27,3.894461,1,0,0.0,0.441104,1
G_good,2903022,26,59,4.144511,0,1,0.002421,0.235745,0
G_good,2903022,27,30,3.014205,0,1,0.0,1.849541,1
G_good,2903022,27,32,4.06212,1,0,0.0,0.325202,0
G_good,2903022,29,58,4.091409,0,1,0.0,0.260901,0
G_good,2903022,29,61,3.896318,0,1,0.0,0.371984,1
G_good,2903022,30,32,3.199644,0,1,0.0,1.32019,1
G_good,2903022,31,47,2.898925,0,1,0.002407,2.269872,1
G_good,2903022,32,49,3.719363,1,0,0.000191,0.60623,1
G_good,2903022,32,52,2.902958,0,1,0.000817,2.260468,1
G_good,2903022,32,57,3.131146,0,1,0.0,1.495287,1
G_good,2903022,33,34,3.537013,0,1,0.0,0.714893,1
G_good,2903022,33,49,3.629466,0,1,0.002337,0.601461,1
G_good,2903022,35,40,3.935961,1,0,0.001001,0.408227,1
G_good,2903022,36,57,4.093673,1,0,0.000613,0.306694,0
G_good,2903022,36,61,2.928897,0,1,0.0,2.159857,1
G_good,2903022,37,55,3.471051,1,0,0.000856,0.950895,1
G_good,2903022,37,63,3.318534,0,1,0.00022,1.063082,1
G_good,2903022,38,39,3.475623,1,0,0.00178,0.941284,1
G_good,2903022,38,44,3.248411,1,0,0.001025,1.424916,1
G_good,2903022,39,53,3.664719,0,1,0.001136,0.565476,1
G_good,2903022,40,62,3.863471,0,1,0.0,0.394877,1
G_good,2903022,41,51,3.36814,0,1,0.0,0.971824,1
G_good,2903022,42,50,4.116645,0,1,0.0,0.2492,0
G_good,2903022,42,62,3.401252,0,1,0.0,0.915043,1
G_good,2903022,45,55,3.946003,1,0,0.0,0.401645,1
G_good,2903022,46,50,3.498475,1,0,0.002344,0.901959,1
G_good,2903022,46,55,3.241536,0,1,0.000991,1.220946,1
G_good,2903022,48,61,3.757228,0,1,3.1e-05,0.47899,1
G_good,2903022,48,63,3.76186,0,1,0.0,0.475003,1
G_good,2903022,49,52,3.466196,0,1,0.001537,0.810634,1
G_good,2903022,50,55,3.04699,0,1,0.0,1.742513,1
G_good,2903022,52,57,3.728806,1,0,0.0,0.596138,1
G_good,2903022,53,62,3.976811,0,1,0.0,0.32134,0
G_good,2903022,61,63,4.037539,1,0,0.0,0.340066,0
G_good,2903023,0,57,3.900256,0,1,0.0,0.36933,1
G_good,2903023,0,60,3.028772,1,0,0.0,2.12869,1
G_good,2903023,1,63,4.074176,0,1,6e-05,0.269173,0
G_good,2903023,2,22,3.699896,1,0,0.0,0.628312,1
G_good,2903023,2,27,3.71199,1,0,0.0,0.614646,1
G_good,2903023,3,30,3.54269,0,1,0.002607,0.703873,1
G_good,2903023,3,42,4.134068,1,0,0.0,0.285326,0
G_good,2903023,4,14,3.081281,0,1,0.002596,1.628712,1
G_good,2903023,4,32,4.167233,0,1,0.002887,0.225993,0
G_good,2903023,4,36,3.045727,1,0,0.0,2.064068,1
G_good,2903023,4,58,3.435451,0,1,0.0,0.859878,1
G_good,2903023,5,39,3.188704,1,0,0.0,1.591569,1
G_good,2903023,5,40,4.160106,1,0,0.00162,0.271252,0
G_good,2903023,5,43,3.712186,0,1,0.000401,0.519483,1
G_good,2903023,5,55,2.864183,1,0,0.001661,2.86176,1
G_good,2903023,6,42,3.296395,0,1,0.0,1.107233,1
G_good,2903023,6,52,3.055068,0,1,0.0,1.717108,1
G_good,2903023,6,56,4.084791,0,1,0.001941,0.263036,0
G_good,2903023,7,42,3.475274,0,1,0.00127,0.797791,1
G_good,2903023,8,9,3.570664,0,1,0.001746,0.67012,1
G_good,2903023,8,59,3.96504,0,1,0.0,0.328292,0
G_good,2903023,9,35,3.08158,0,1,0.0,1.6363,1
G_good,2903023,9,52,4.124371,1,0,0.0,0.290401,0
G_good,2903023,9,62,3.67807,0,1,0.0,0.55317,1
G_good,2903023,10,12,3.972506,0,1,0.0,0.323865,0
G_good,2903023,10,40,4.02773,1,0,0.000714,0.345691,0
G_good,2903023,11,46,3.452246,0,1,0.0,0.834017,1
G_good,2903023,11,63,3.924964,1,0,0.003918,0.414049,1
G_good,2903023,12,40,3.728879,0,1,0.002729,0.501612,1
G_good,2903023,13,45,3.655218,1,0,0.000839,0.680339,1
G_good,2903023,13,49,4.177652,0,1,0.000626,0.222757,0
G_good,2903023,14,26,4.185237,0,1,0.0,0.219982,0
G_good,2903023,14,31,2.875598,1,0,0.0,2.812304,1
G_good,2903023,14,36,3.812992,1,0,0.0,0.511531,1
G_good,2903023,14,58,2.942805,1,0,0.0,2.488824,1
G_good,2903023,15,40,3.870936,0,1,0.0,0.389553,1
G_good,2903023,16,33,3.87584,1,0,0.001203,0.455197,1
G_good,2903023,16,47,4.05714,0,1,0.000543,0.277373,0
G_good,2903023,17,52,3.979948,0,1,0.001642,0.318465,0
G_good,2903023,18,20,2.98554,0,1,0.002732,1.937873,1
G_good,2903023,18,32,3.598926,0,1,0.0,0.638782,1
G_good,2903023,18,59,3.516835,1,0,0.0,0.876445,1
G_good,2903023,19,54,3.372451,1,0,0.0,1.139551,1
G_good,2903023,20,59,3.093087,0,1,0.001128,1.598812,1
G_good,2903023,20,61,3.080575,1,0,0.002635,1.927162,1
G_good,2903023,21,29,3.649075,0,1,0.0,0.583115,1
G_good,2903023,21,54,3.716442,1,0,0.001687,0.607638,1
G_good,2903023,22,38,3.411504,0,1,0.001673,0.895144,1
G_good,2903023,23,44,2.913778,0,1,0.000945,2.215861,1
G_good,2903023,23,56,3.091338,0,1,0.0,1.607524,1
G_good,2903023,23,60,2.979973,0,1,0.0,1.968313,1
G_good,2903023,24,34,4.190398,0,1,0.0,0.217927,0
G_good,2903023,24,44,4.162608,0,1,0.003026,0.227838,0
G_good,2903023,24,55,3.083832,1,0,0.001008,1.922027,1
G_good,2903023,25,33,3.429961,0,1,0.00054,0.867568,1
G_good,2903023,25,39,3.913176,1,0,0.001782,0.42483,1
G_good,2903023,27,28,3.701603,0,1,0.000217,0.529771,1
G_good,2903023,27,49,4.053253,0,1,0.0,0.279643,0
G_good,2903023,28,45,3.9126,0,1,0.0,0.361134,1
G_good,2903023,28,47,3.196434,0,1,0.0,1.327918,1
G_good,2903023,29,41,2.914654,0,1,0.0,2.21652,1
G_good,2903023,30,38,4.060145,0,1,0.0,0.276161,0
G_good,2903023,30,51,3.755791,1,0,9.6e-05,0.567486,1
G_good,2903023,30,57,4.09797,0,1,0.003084,0.256221,0
G_good,2903023,31,49,3.476298,0,1,0.0,0.798332,1
G_good,2903023,32,36,3.042115,0,1,0.001573,1.752503,1
G_good,2903023,33,47,4.093074,1,0,0.0,0.307405,0
G_good,2903023,34,53,3.972292,0,1,0.001681,0.322904,0
G_good,2903023,35,37,3.547725,0,1,0.0,0.701104,1
G_good,2903023,35,59,3.93363,0,1,0.000599,0.347169,0
G_good,2903023,35,62,2.888502,0,1,0.0,2.324464,1
G_good,2903023,37,43,2.911726,0,1,0.000935,2.224191,1
G_good,2903023,37,47,3.879783,0,1,0.0,0.383337,1
G_good,2903023,39,43,3.435346,1,0,0.0,1.016414,1
G_good,2903023,39,47,3.136074,1,0,0.000535,1.749517,1
G_good,2903023,41,58,3.023185,0,1,0.0,1.819589,1
G_good,2903023,44,60,3.469864,0,1,0.000801,0.806432,1
G_good,2903023,45,47,4.031434,0,1,0.000938,0.290415,0
G_good,2903023,52,62,2.89624,0,1,0.001448,2.285362,1
G_good,2903023,53,61,4.091661,1,0,0.0,0.308196,0
G_good,2903023,53,63,3.924569,0,1,0.003412,0.350956,1
G_good,2903023,54,55,3.606848,1,0,0.004013,0.73818,1
G_good,2903023,56,60,3.550216,0,1,0.0,0.697936,1
G_good,2903023,57,60,3.917422,0,1,0.0,0.357981,1
G_good,2903023,57,61,2.972605,0,1,0.002819,1.983644,1
G_good,2903023,59,61,4.030976,1,0,0.0,0.344148,0
G_good,2903024,0,15,3.437791,1,0,0.000513,1.010869,1
G_good,2903024,1,3,3.61171,1,0,0.0,0.73758,1
G_good,2903024,1,14,2.894129,0,1,0.0,2.300801,1
G_good,2903024,1,37,3.210619,0,1,0.0,1.294106,1
G_good,2903024,1,62,3.263688,0,1,0.002225,1.169857,1
G_good,2903024,2,20,3.700455,0,1,0.002895,0.528042,1
G_good,2903024,2,37,3.98934,1,0,0.001906,0.3698,1
G_good,2903024,4,16,4.132569,1,0,0.0,0.286105,0
G_good,2903024,4,23,3.260759,0,1,0.005075,1.169419,1
G_good,2903024,4,35,3.732677,1,0,0.002295,0.589246,1
G_good,2903024,4,45,3.195012,1,0,0.0,1.573421,1
G_good,2903024,4,60,3.254731,0,1,0.0,1.194367,1
G_good,2903024,5,9,3.976824,1,0,0.0,0.379757,1
G_good,2903024,5,38,4.136347,0,1,0.0,0.240432,0
G_good,2903024,6,34,3.717164,0,1,0.00315,0.51198,1
G_good,2903024,6,52,2.92555,0,1,0.0,2.173042,1
G_good,2903024,6,61,4.14763,1,0,0.0,0.278377,0
G_good,2903024,7,53,3.48361,0,1,0.004553,0.780647,1
G_good,2903024,7,55,3.005535,0,1,0.000192,1.878206,1
G_good,2903024,7,57,3.957671,1,0,0.0,0.393214,1
G_good,2903024,8,23,3.75835,1,0,0.0,0.564961,1
G_good,2903024,8,29,4.069312,0,1,0.000513,0.271318,0
G_good,2903024,8,51,4.125113,0,1,0.002023,0.244402,0
G_good,2903024,10,29,3.870579,0,1,0.0,0.389806,1
G_good,2903024,10,54,2.9529,1,0,0.001376,2.436842,1
G_good,2903024,11,34,3.591355,0,1,0.001261,0.646005,1
G_good,2903024,11,37,3.254904,0,1,0.0,1.193993,1
G_good,2903024,12,60,3.522344,0,1,0.001218,0.73243,1
G_good,2903024,13,17,4.012611,0,1,0.0,0.30109,0
G_good,2903024,14,37,2.872399,0,1,0.002623,2.380996,1
G_good,2903024,16,33,4.102424,0,1,0.001424,0.255,0
G_good,2903024,16,35,3.335855,0,1,0.0,1.030577,1
G_good,2903024,16,43,3.532614,0,1,0.003726,0.715283,1
G_good,2903024,16,55,3.035299,0,1,0.0,1.77995,1
G_good,2903024,17,26,3.942937,0,1,0.0,0.341753,0
G_good,2903024,17,39,4.187829,1,0,0.0,0.258756,0
G_good,2903024,18,28,3.946655,0,1,0.001876,0.338179,0
G_good,2903024,18,42,4.085388,0,1,0.0,0.263772,0
G_good,2903024,18,52,2.888547,0,1,0.001224,2.318586,1
G_good,2903024,18,58,3.404494,0,1,0.001291,0.907319,1
G_good,2903024,19,47,2.91497,1,0,7.9e-05,2.617608,1
G_good,2903024,19,54,3.155281,0,1,0.0,1.431089,1
G_good,2903024,20,59,3.55287,0,1,0.0,0.694577,1
G_good,2903024,21,43,3.295527,0,1,0.0,1.108983,1
G_good,2903024,21,56,3.925041,0,1,0.0,0.353056,1
G_good,2903024,22,24,3.501716,0,1,0.0,0.762276,1
G_good,2903024,22,25,2.938407,0,1,0.0,2.122836,1
G_good,2903024,23,62,3.44592,0,1,0.0,0.843665,1
G_good,2903024,25,57,3.078346,1,0,0.00475,1.926819,1
G_good,2903024,25,59,3.900697,0,1,0.001881,0.367648,1
G_good,2903024,26,38,3.039403,0,1,0.0,1.766717,1
G_good,2903024,27,44,4.049954,1,0,0.003915,0.329883,0
G_good,2903024,27,53,3.553691,1,0,0.002559,0.815453,1
G_good,2903024,27,56,3.172761,0,1,0.000364,1.385313,1
G_good,2903024,30,31,3.141475,0,1,0.0,1.467466,1
G_good,2903024,31,36,3.375353,0,1,0.000448,0.958303,1
G_good,2903024,33,55,4.187096,1,0,0.0,0.259101,0
G_good,2903024,34,44,3.423232,0,1,0.0,0.879195,1
G_good,2903024,34,46,3.165331,0,1,0.002709,1.397584,1
G_good,2903024,35,45,3.184926,0,1,0.0,1.355996,1
G_good,2903024,38,42,3.698412,0,1,0.0,0.533085,1
G_good,2903024,40,44,3.827399,0,1,0.0,0.421643,1
G_good,2903024,41,44,4.139431,1,0,0.001084,0.281946,0
G_good,2903024,42,52,3.626839,1,0,0.0,0.717568,1
G_good,2903024,43,49,3.796328,0,1,0.0,0.446148,1
G_good,2903024,44,46,3.715858,0,1,0.000111,0.516326,1
G_good,2903024,47,55,3.881031,0,1,0.00221,0.380782,1
G_good,2903024,48,60,3.347861,1,0,0.0,1.191656,1
G_good,2903024,50,54,3.287037,0,1,0.0,1.126233,1
G_good,2903024,50,61,3.894438,0,1,0.00122,0.372348,1
G_good,2903024,52,61,3.034924,0,1,0.000635,1.778901,1
G_good,2903024,53,56,3.630434,0,1,0.0,0.603217,1
G_good,2903024,56,58,3.855108,0,1,0.002299,0.399087,1
G_good,2903024,56,61,3.440604,0,1,0.004978,0.84342,1
G_good,2903024,57,59,3.420734,0,1,0.0,0.883198,1
G_good,2903024,58,63,3.163265,0,1,0.0,1.410464,1
G_good,2903024,59,62,3.627075,0,1,0.001552,0.605031,1
G_good,2903025,0,10,3.511414,0,1,0.002174,0.745703,1
G_good,2903025,1,17,4.120163,0,1,0.0,0.247611,0
G_good,2903025,1,37,3.350609,0,1,0.003266,0.996766,1
G_good,2903025,1,45,4.097131,1,0,0.001521,0.304219,0
G_good,2903025,2,31,3.354944,1,0,0.0,1.176409,1
G_good,2903025,2,35,3.564083,1,0,0.0,0.804296,1
G_good,2903025,3,19,2.887285,0,1,0.002295,2.318942,1
G_good,2903025,3,21,4.049473,1,0,0.0,0.332767,0
G_good,2903025,3,40,4.193713,0,1,0.002065,0.215725,0
G_good,2903025,3,62,3.955156,1,0,0.001833,0.393571,1
G_good,2903025,4,5,3.436972,1,0,0.0,1.013413,1
G_good,2903025,4,9,3.977955,0,1,0.001316,0.319829,0
G_good,2903025,4,19,3.997455,0,1,0.0,0.309502,0
G_good,2903025,4,45,3.083111,0,1,0.0,1.63175,1
G_good,2903025,4,60,3.340416,0,1,0.0,1.022066,1
G_good,2903025,5,28,3.68408,0,1,0.001713,0.545287,1
